video_name,cause_text,emotion_text,timestamp_range
20-005.mp4,Oh.,Oh.,"00:02:25,379 --> 00:02:29,340"
20-006.mp4,This is fun.,"Playing with popsicle sticks, exploring ways","00:05:59,980 --> 00:06:03,900"
20-007.mp4,This is fun.,"Playing with popsicle sticks, exploring ways","00:05:59,980 --> 00:06:03,900"
20-008.mp4,"You were a terrible waitress, and we still",ask you to get us a snack.,"00:07:14,220 --> 00:07:18,300"
20-010.mp4,She called me Mama.,What's going on?,"00:08:22,420 --> 00:08:26,420"
20-012.mp4,She called me Mama.,What's going on?,"00:08:22,420 --> 00:08:26,420"
20-013.mp4,I thought you did it just to get girls.,"Jokes on you, it worked.","00:10:37,419 --> 00:10:44,419"
20-015.mp4,"But it was kind of fun, wasn't it?",It was. Do it again.,"00:12:35,419 --> 00:12:38,419"
20-016.mp4,"Oh, it's awesome.",It's okay. I was best man for two whole days.,"00:12:45,419 --> 00:12:58,419"
20-017.mp4,"But it was kind of fun, wasn't it?",Gladly.,"00:12:35,419 --> 00:12:39,419"
20-018.mp4,"Oh, yeah, now the same time.","Oh, it's awesome.","00:12:40,419 --> 00:12:46,419"
20-019.mp4,I suppose you could be the flower girl.,Sold.,"00:13:11,419 --> 00:13:17,419"
20-020.mp4,And now he's not.,"No, you're being perfect and you know it.","00:15:57,419 --> 00:16:35,419"
20-021.mp4,"No, you're being perfect and you know it.",No. Yes. Stop messing with me.,"00:16:32,419 --> 00:16:45,419"
20-022.mp4,What? It turns out we're both petty.,I love you so much.,"00:18:16,420 --> 00:18:21,420"
20-023.mp4,"and then I make hot, motionless love to you.",Don't move. It's go time.,"00:19:17,420 --> 00:19:28,420"
20-024.mp4,I give you...,Wow.,"00:25:47,420 --> 00:25:58,420"
20-025.mp4,Dr. Amy Farah Fowler.,"Amy, you look amazing.","00:25:49,420 --> 00:26:00,420"
20-026.mp4,They wanted me.,"I'm smart, I'm nice.","00:27:43,420 --> 00:27:45,420"
20-027.mp4,"Oh, and pretty.",What is that?,"00:28:53,420 --> 00:28:58,420"
20-028.mp4,You're having a bad dream.,"Oh, thank God.","00:29:29,420 --> 00:29:32,420"
20-029.mp4,I can't believe I am about to say this.,I get to write a contract.,"00:30:19,420 --> 00:30:43,420"
20-030.mp4,"The image we gave it was 45% white noise, and it's still managed to reconstruct it.",I've never seen results like this before.,"00:32:55,420 --> 00:33:02,420"
20-031.mp4,"Wow, I can actually feel the egg crawling its way back up.","For the next 36 hours, you're as fertile as a manure-covered wheat field.","00:33:46,420 --> 00:33:57,420"
20-032.mp4,you and I can give it a go.,"I appreciate your offer, but if things don't work out with you too, I'm swooping in on her like a vulture.","00:36:54,420 --> 00:37:01,420"
20-033.mp4,"Please, when you see the ring I pick out, you're gonna melt.","Wait, is it Rose Gold? Actually, don't tell me I want to be surprised.","00:38:07,420 --> 00:38:13,420"
20-034.mp4,"Start, check the original series. The Enterprise was on a five-year mission to explore new worlds.","If you want to luring me in with sexy talk, that's how you do it.","00:38:51,420 --> 00:39:03,420"
20-035.mp4,"Hey, so we've been talking and if you need a place to stay, we'd be happy to fix up the garage for you.",That would be amazing!,"00:41:06,420 --> 00:41:16,420"
20-036.mp4,"You know, we have the extra bedroom and if you needed it's doors.","Oh my god, that's so generous!","00:41:43,420 --> 00:41:49,420"
20-037.mp4,"You know, we have the extra bedroom and if you needed it's doors.","Oh my god, that's so generous!","00:41:43,420 --> 00:41:49,420"
20-038.mp4,Maybe Sherlock around the clock.,"Great, yeah, let's give it a try.","00:43:16,420 --> 00:43:21,420"
20-039.mp4,"Made of honor, hit woman, whatever you need, make the call.",Bestie!,"00:47:12,420 --> 00:47:27,420"
20-040.mp4,"Look, I know this is your wedding and you can do whatever you want, but if you think anyone but me is going to be your maid of honor, then you're an idiot, because you are my best friend.",Bestie!,"00:47:17,420 --> 00:47:27,420"
21-001.mp4,You make me laugh.,"Oh, my God.","00:00:25,000 --> 00:00:32,000"
21-002.mp4,"Oh, pun.",You're so good.,"00:02:36,000 --> 00:02:42,000"
21-003.mp4,"Great, because Emily and I are getting married in a month.",That's great.,"00:04:36,000 --> 00:04:49,000"
21-004.mp4,Because the night you kissed Rachel was the night I kissed Rachel,for the very first time.,"00:05:11,000 --> 00:05:16,000"
21-005.mp4,You were under the pile of coats?,"Oh, my God! You were my midnight mystery kisser!","00:06:12,000 --> 00:06:21,000"
21-006.mp4,"Oh, my God! You were my midnight mystery kisser!",You were my first kiss with Rachel?,"00:06:16,000 --> 00:06:25,000"
21-007.mp4,You were my first kiss with Rachel?,You were my first kiss ever!,"00:06:21,000 --> 00:06:30,000"
21-008.mp4,I was the pile of coats.,You were my midnight mystery kisser!,"00:06:14,000 --> 00:06:25,000"
21-009.mp4,You were my midnight mystery kisser!,You were my first kiss ever!,"00:06:21,000 --> 00:06:33,000"
21-010.mp4,So the smaller piece.,FUN!,"00:07:11,000 --> 00:07:24,000"
21-011.mp4,FUN!,Oh!,"00:07:23,000 --> 00:07:26,000"
21-012.mp4,Wait a minute. I can get ice at the restaurant.,I got it on!,"00:08:39,000 --> 00:08:43,000"
21-013.mp4,"We have crushed, cube, and dry.",Mystical.,"00:09:05,000 --> 00:09:14,000"
21-014.mp4,"Hey, my favorite part is coming up.",OK.,"00:10:59,000 --> 00:11:04,000"
21-015.mp4,I'm wearing everything you want.,"Oh, my God.","00:17:38,000 --> 00:17:43,000"
21-016.mp4,You hide my clothes.,"Oh, my God.","00:17:36,000 --> 00:17:43,000"
21-017.mp4,"I know, I went to the tanning place and the same thing happened to me. You have to let me in.",Really?,"00:19:03,000 --> 00:19:09,000"
21-018.mp4,You're right. You're right. She'll just tell her the truth Гей!,"Hey, Hey! Hey! Hey! Hey!","00:23:31,000 --> 00:23:37,000"
21-019.mp4,"Me, I'm more free. You know, I run like I did when I was a kid.",Because it's the only way it's fun. You know?,"00:25:46,000 --> 00:25:53,000"
21-020.mp4,"Oh, thanks.","Now, I could pass for 19, right?","00:28:26,000 --> 00:28:33,000"
21-021.mp4,"In 20 seconds, it'll be midnight.",And the moment of joy is upon us.,"00:29:37,000 --> 00:29:44,000"
21-022.mp4,"Somebody kiss me, it's midnight! Somebody kiss me, it's midnight!","Oh, yeah!","00:30:26,000 --> 00:30:33,000"
21-023.mp4,I said I wanted it like Demi Moore.,Oh my god. Oh my god. Oh my god.,"00:32:45,000 --> 00:32:54,000"
21-024.mp4,"Oh, oh, she's got gorgeous hair.",I know. Oh my god.,"00:33:03,000 --> 00:33:08,000"
21-025.mp4,"Yeah. Hey, thanks for giving me that girl's number.","Oh my god, dude! I can't believe you did this!","00:34:29,000 --> 00:34:48,000"
21-026.mp4,I'm so happy for you guys.,"I'll tell you what. For now, we'll make time to hang out with each other.","00:35:41,000 --> 00:35:55,000"
21-027.mp4,I'm married now.,I'm so happy for you guys.,"00:35:38,000 --> 00:35:43,000"
21-028.mp4,Hey! They totally matched. They look great.,"Hey, Chandler. Thank you so much.","00:37:30,000 --> 00:37:50,000"
21-029.mp4,Hey! They totally matched. They look great.,"Look, great. How you doing?","00:37:30,000 --> 00:37:37,000"
21-030.mp4,"Anyway, you're not going to believe that my character is coming out of his coma.","Oh, it's all right!","00:39:07,000 --> 00:39:13,000"
21-031.mp4,"Anyway, you're not going to believe that my character is coming out of his coma.","Oh, it's all right!","00:39:07,000 --> 00:39:13,000"
21-032.mp4,"Oh, yeah. Oh, she went to the salon, all right.",Who's date just got better?,"00:40:36,000 --> 00:40:44,000"
21-033.mp4,Who's date just got better?,Chandler!,"00:40:42,000 --> 00:40:47,000"
21-034.mp4,"Listen, Joey, we definitely want to see you for the call back on Saturday.",Excellent.,"00:44:07,000 --> 00:44:12,000"
21-035.mp4,I want you to take these dances and teach them the combination.,What?,"00:45:37,000 --> 00:45:43,000"
3-006.mp4,Sally suffers from paperclip kits.,Oh!,"00:01:46,840 --> 00:01:50,439"
3-007.mp4,With your funny little terrier ears.,"Oh, and for some reason you've drawn a penis on your own face.","00:01:53,439 --> 00:01:59,439"
3-009.mp4,"Yes, you can.",It's been on the road for a while.,"00:03:24,439 --> 00:03:27,439"
3-010.mp4,"Yeah, we just think you're wicked.",Oh.,"00:04:56,439 --> 00:05:01,439"
3-011.mp4,Amelia Clark loves Matt.,"Love, love, love.","00:04:45,439 --> 00:04:50,439"
3-012.mp4,"No, yes.","Yes, thank you.","00:06:16,439 --> 00:06:23,439"
3-013.mp4,"No, it was a video message on an iPad.",And that made you cry.,"00:14:36,440 --> 00:14:39,440"
3-014.mp4,"And today on the radio, Melcy talked to me over Skype.","Oh, wow!","00:15:09,440 --> 00:15:13,440"
3-015.mp4,"And today on the radio, Melcy talked to me over Skype.","Oh, wow!","00:15:09,440 --> 00:15:13,440"
3-016.mp4,"So, they're not here.",Oh!,"00:16:27,440 --> 00:16:29,440"
3-017.mp4,For any reason at all.,Oh!,"00:16:17,440 --> 00:16:29,440"
4-001.mp4,"And he sees me and he's like, Deadpool!",No way!,"00:00:36,840 --> 00:00:41,240"
4-002.mp4,He was going to put 10 P in the cake cup.,"I knew, and I thought, I was like, yeah, oh, God, oh, man.","00:02:09,680 --> 00:02:20,039"
4-004.mp4,"Oh, my God.","Oh, yeah.","00:04:35,639 --> 00:06:12,639"
4-006.mp4,And it turns people that are a bit problematic and boring into interesting people.,Whoa!,"00:07:20,639 --> 00:07:25,639"
4-007.mp4,"Oh, that is delicious.",It has just enough Christmas in it.,"00:08:21,639 --> 00:08:31,639"
4-008.mp4,"No, that's very good.",That's great.,"00:08:32,639 --> 00:08:35,639"
4-009.mp4,That's good.,That's good.,"00:08:48,639 --> 00:08:51,639"
4-010.mp4,"No, that's very good.",That's great.,"00:08:32,639 --> 00:08:35,639"
4-011.mp4,That's good.,That's good.,"00:08:48,639 --> 00:08:50,639"
4-012.mp4,That's good.,That's good.,"00:08:50,639 --> 00:08:52,639"
4-013.mp4,That's good.,That's good.,"00:08:51,639 --> 00:08:53,639"
4-014.mp4,"Yeah, it's delicious.","It's good, isn't it?","00:08:53,639 --> 00:08:55,639"
4-015.mp4,"No, it's delicious.","Oh, that's good.","00:08:57,639 --> 00:09:04,639"
4-016.mp4,Try that.,"Oh, that's good.","00:08:58,639 --> 00:09:04,639"
4-017.mp4,We've got our Christmas cocktail.,"Oh, that's good.","00:08:59,639 --> 00:09:04,639"
4-018.mp4,"Oh, that's good.","Oh, that's good.","00:09:01,639 --> 00:09:06,639"
4-019.mp4,"Oh, that's good.","Oh, that's good.","00:09:04,639 --> 00:09:07,639"
5-001.mp4,"I just thank God, I made my,",Thank God for these commercials.,"00:00:25,480 --> 00:01:15,039"
5-003.mp4,I was back there freaking out. You're like the first person who said it perfectly.,Really?,"00:02:06,480 --> 00:02:12,480"
5-004.mp4,"and was invited, I guess, to sit next to the queen on the boat, going down the...","Oh, you're joking, that's amazing.","00:02:43,479 --> 00:02:51,479"
5-005.mp4,"and was invited, I guess, to sit next to the queen","Oh, you're joking, that's amazing.","00:02:43,479 --> 00:02:51,479"
5-006.mp4,Now we're delighted you're here for all sorts of reasons.,I'm so happy to be here. I'm a huge fan.,"00:03:48,479 --> 00:03:53,479"
5-009.mp4,"You were nominated for Teacher of the Year, weren't you?","Yes, I was great.","00:06:03,480 --> 00:06:07,480"
5-010.mp4,You've been nominated.,"And I went, oh, OK.","00:06:29,480 --> 00:06:34,480"
5-011.mp4,It's a match made in heaven.,"Oh, my God.","00:07:15,480 --> 00:07:19,480"
5-012.mp4,The people are into the Jackie Chan and her.,Oh!,"00:11:05,480 --> 00:11:08,480"
5-013.mp4,"Of course, I'm so happy just standing here,","more than like a three-minute, five-minute,","00:11:31,480 --> 00:11:35,480"
5-014.mp4,They got whisked off on a little...,"Oh, that's good.","00:11:50,480 --> 00:11:54,480"
5-015.mp4,Yes.,"Oh, it's all good now.","00:12:11,480 --> 00:12:14,480"
5-016.mp4,"Yes, I would get in the car with him.",Good.,"00:12:41,480 --> 00:12:45,480"
5-017.mp4,But now my husband is officially allowed to drive.,Good.,"00:12:37,480 --> 00:12:45,480"
5-018.mp4,How are you?,Wonderful to see you.,"00:14:18,480 --> 00:14:20,480"
5-019.mp4,That's what he is.,"Oh, my god.","00:15:45,480 --> 00:15:49,480"
5-020.mp4,"I'm a gin now, Sir Patrick Stewart, and you don't really use the Sir much, do you?","Oh, my god.","00:15:47,480 --> 00:15:54,480"
5-021.mp4,"into the restaurant, walks Sir Paul McCartney.",Wow.,"00:17:58,480 --> 00:18:03,480"
5-022.mp4,"And he said, Jane says that you like Aston Martin's here.",Drive this.,"00:18:56,480 --> 00:19:01,480"
5-023.mp4,Drive this.,Wow.,"00:19:00,480 --> 00:19:02,480"
5-024.mp4,We're now in the Tower Bar.,"Oh, my God!","00:19:14,480 --> 00:19:20,480"
6-001.mp4,"Okay, ladies and gentlemen, on the left, they call him the postman. Because he always delivers. It's the undisputed, heavyweight champion of the world, Anthony Joshua!",APPLAUSE,"00:01:30,000 --> 00:01:42,000"
6-002.mp4,Because he always delivers.,"It's the undisputed, heavyweight champion of the world, Anthony Joshua!","00:01:32,000 --> 00:01:40,000"
6-003.mp4,"Oh, thank you.",You're welcome.,"00:02:40,000 --> 00:02:44,000"
6-004.mp4,Thank you.,Thank you.,"00:03:12,000 --> 00:03:16,000"
6-005.mp4,Yes.,Oh!,"00:04:01,000 --> 00:04:03,000"
6-006.mp4,Yes.,Oh!,"00:04:01,000 --> 00:04:03,000"
6-007.mp4,Oh!,Beautiful.,"00:04:02,000 --> 00:04:04,000"
6-008.mp4,"Hi, way to go.",Thank god you are really amazing!,"00:04:06,000 --> 00:04:12,000"
6-011.mp4,"Oh, Doshas Ali, ex-veer stick, fragile Kelly Rupus.",Oh!,"00:06:06,360 --> 00:06:10,759"
6-012.mp4,"Oh, Doshas Ali, ex-veer stick, fragile Kelly Rupus.",Oh!,"00:06:06,360 --> 00:06:10,759"
6-019.mp4,"I mean, take this, Merrill Streep.","Oh, look at that.","00:08:44,919 --> 00:08:48,519"
6-020.mp4,They let me dance there for free because I was a guy.,In joy.,"00:10:56,919 --> 00:11:27,919"
7-001.mp4,"And I jump in the air and he dodges out the way and I bring the spear down and wedges itself into the floor. And then I use it to spin myself around and kick him in the chest, which has been interpreted by fans as a demonstration of my hidden talent at pole dancing.","Oh, my God.","00:01:34,799 --> 00:02:08,800"
7-002.mp4,"Oh, really?",Wow.,"00:02:24,800 --> 00:02:27,800"
7-003.mp4,"Yes, thank you for saving me.",I'm really good.,"00:05:04,800 --> 00:05:12,800"
7-004.mp4,We never picture of you in rehearsals where it doesn't look like it's going that well.,That's the best thing I've ever seen.,"00:06:23,800 --> 00:06:35,800"
8-001.mp4,I'm glad you brought that up because I do rent my house.,I'm glad you're here.,"00:00:07,640 --> 00:00:12,640"
8-002.mp4,30 million.,Jesus Christ.,"00:01:30,599 --> 00:01:33,319"
8-003.mp4,And I got on one of the other day called Rusty.,"Oh, my God!","00:04:11,000 --> 00:04:15,000"
8-004.mp4,"Oh, wow. Is that the name of the film?",That's what it is.,"00:04:22,000 --> 00:04:29,000"
8-005.mp4,I decided with this role that I would take on a tour around all 50 states.,Sometimes in the same scene.,"00:06:17,000 --> 00:06:24,000"
8-008.mp4,Wasn't there a drunk guy?,"Oh, I get it!","00:08:05,000 --> 00:08:07,000"
8-009.mp4,"Oh, I get it!",Yeah!,"00:08:06,000 --> 00:08:08,000"
8-010.mp4,Same thing all over me.,Yes!,"00:09:54,000 --> 00:09:59,000"
8-011.mp4,"Oh, sure thing.",Yes!,"00:09:44,000 --> 00:09:56,000"
8-012.mp4,It was one of the greatest nights.,I love him.,"00:09:59,000 --> 00:10:07,000"
8-013.mp4,Well...,That was amazing.,"00:10:18,000 --> 00:10:24,000"
8-014.mp4,"So, Zendaya would land, and I'm the superhero. I'm supposed to look cool.","And you were like, oh, my gosh, thank you.","00:12:37,000 --> 00:12:58,000"
8-015.mp4,"You're actually very, very lovely about it.","And you were like, oh, my gosh, thank you.","00:12:53,000 --> 00:12:58,000"
9-006.mp4,It's not a Ryan Airflite when a Ryan Airflite lands.,"Oh, yeah.","00:03:57,520 --> 00:04:06,520"
9-007.mp4,And I was wearing my mother's underwear.,"And I went, oh, God, no!","00:06:36,519 --> 00:06:42,519"
9-008.mp4,I think it's the greatest collaboration I've ever had in my career.,Everyone is just completely and totally stunned by what she does.,"00:08:23,519 --> 00:08:35,519"
9-009.mp4,I think it's the greatest collaboration I've ever had in my career.,It's all...,"00:08:23,519 --> 00:08:36,519"
9-010.mp4,"People are saying, it's like, I just want to get out of the way. I'm a huge fan of yours and...",Oh!,"00:09:00,519 --> 00:09:03,519"
9-011.mp4,Produced the whole album.,Wow.,"00:10:21,519 --> 00:10:24,519"
9-012.mp4,He produced the whole album.,Wow.,"00:10:20,519 --> 00:10:24,519"
9-017.mp4,"So he looked down again and he said, Hey, I'm Jewish.",I know the difference.,"00:13:58,519 --> 00:14:04,519"
9-020.mp4,The giant haystack.,"No, I love it.","00:16:31,519 --> 00:16:35,519"
9-021.mp4,The giant haystack.,"No, I love it.","00:16:31,519 --> 00:16:35,519"
9-022.mp4,"No, no.",I love it.,"00:16:33,519 --> 00:16:36,519"
9-023.mp4,"I'm not having my specs and he's like, oh my god.",Can we not flip him and just get him out of here?,"00:19:35,519 --> 00:19:40,519"
9-025.mp4,All of a year.,"Oh, wow.","00:27:12,519 --> 00:27:15,519"
9-026.mp4,Lots changed in the last five years for you.,"Oh, good, mom.","00:27:54,519 --> 00:27:58,519"
9-027.mp4,So lots changed in the last five years for you.,"Oh, good, mom.","00:27:51,519 --> 00:27:56,519"
9-028.mp4,"And the kids were so like, you were nominated for Teacher of the Year, weren't you?","Yes, I was great.","00:30:11,519 --> 00:30:15,519"
9-029.mp4,that's taken very seriously and rightly by the hard-working teaching community.,"And my head teacher called me in, and he was wetting himself laughing.","00:30:25,519 --> 00:30:32,519"
9-030.mp4,"well, what could be a fun thing? Well, what if a fun thing, one of the fun things was he has this ability to Smolder, and it just takes over him.","And then, just do it. And everywhere, everyone likes it. And everyone loves it.","00:31:51,519 --> 00:32:08,519"
9-031.mp4,Because I love Star Trek.,I'm such a nerd.,"00:37:46,519 --> 00:37:50,519"
9-032.mp4,We're going to give you the Gorn Head.,"Oh, wow.","00:38:16,519 --> 00:38:19,519"
9-033.mp4,We're going to give you the Gorn Head.,"Oh, wow.","00:38:16,519 --> 00:38:19,519"
9-034.mp4,"Oh, yeah.","Oh, fabulous.","00:39:14,519 --> 00:39:16,519"
9-035.mp4,"Oh, yeah.","Oh, fabulous.","00:39:14,519 --> 00:39:16,519"
9-036.mp4,Somebody was playing Neo.,Wonderful.,"00:39:43,519 --> 00:39:45,519"
9-037.mp4,"And Kate, you did some great characters on Silent Live.",Thank you so much.,"00:42:05,519 --> 00:42:15,519"
9-038.mp4,Justin Bieber is spookly accurate.,Thank you so much.,"00:42:11,519 --> 00:42:15,519"
9-039.mp4,Thank you so much.,That is incredible.,"00:42:13,519 --> 00:42:16,519"
9-043.mp4,would you believe I got a grown-up daughter?,"And you go, yes!","00:44:24,519 --> 00:44:28,519"
9-048.mp4,We loved you as the Dini in a lap.,"Oh, that was fun.","00:46:18,519 --> 00:46:53,519"
9-050.mp4,Alicazam.,Wow.,"00:48:18,519 --> 00:48:24,519"
9-051.mp4,Good Nick.,Yes!,"00:49:10,519 --> 00:49:13,519"
9-052.mp4,"Good work. Good work, Nick.",Well done.,"00:49:26,519 --> 00:49:35,519"
9-053.mp4,"Oh, there he is.",Yes!,"00:49:11,519 --> 00:49:13,519"
9-054.mp4,Get ready for an Alicazam.,Yeah!,"00:50:00,519 --> 00:50:04,519"
9-055.mp4,Get ready for an Alicazam.,Yeah!,"00:50:00,519 --> 00:50:04,519"
9-056.mp4,Stop texting him. He's not interested.,Yeah!,"00:50:35,519 --> 00:50:39,519"
9-057.mp4,"Don't worry, girls love that you have got a third nipple.",Woo!,"00:51:14,519 --> 00:51:18,519"
9-058.mp4,"Don't worry, girls love that you have got a third nipple.",Woo!,"00:51:14,519 --> 00:51:18,519"
9-059.mp4,There we go!,Oh!,"00:51:55,519 --> 00:51:58,519"
9-060.mp4,Oh!,There we go!,"00:51:57,519 --> 00:51:59,519"
9-061.mp4,There we go!,Oh!,"00:51:58,519 --> 00:52:00,519"
9-062.mp4,Oh!,There we go!,"00:51:59,519 --> 00:52:02,519"
9-063.mp4,There we go!,Oh!,"00:52:00,519 --> 00:52:03,519"
9-064.mp4,that Robin Williams comes and touches it.,Well!,"00:51:51,519 --> 00:51:57,519"
9-065.mp4,Well!,Oh!,"00:51:55,519 --> 00:51:58,519"
9-066.mp4,I did.,Oh!,"00:52:24,519 --> 00:52:26,519"
9-067.mp4,Oh!,Wow!,"00:52:25,519 --> 00:52:28,519"
9-068.mp4,Wow!,Wow!,"00:52:26,519 --> 00:52:29,519"
9-069.mp4,Wow!,Wow!,"00:52:28,519 --> 00:52:30,519"
9-070.mp4,Wow!,Wow!,"00:52:29,519 --> 00:52:31,519"
9-071.mp4,to like the fantastic Mr. Robin Williams.,Oh!,"00:53:00,519 --> 00:53:05,519"
9-072.mp4,to like the fantastic Mr. Robin Williams.,Oh!,"00:53:00,519 --> 00:53:05,519"
9-073.mp4,"Well, you must roll in surr circles.","Oh, sir.","00:53:55,519 --> 00:54:02,519"
9-074.mp4,It's a Tower Bar.,Yeah!,"00:55:02,519 --> 00:55:06,519"
9-075.mp4,"I was driving a battered old Ford,",Wow.,"00:55:54,519 --> 00:56:32,519"
9-076.mp4,Drive this.,Wow.,"00:56:30,519 --> 00:56:32,519"
9-077.mp4,Drive this.,Wow.,"00:56:30,519 --> 00:56:32,519"
9-078.mp4,Five minutes go by and into the restaurant walks a ringo star.,"Oh, they were at the same table.","00:57:20,519 --> 00:57:31,519"
