subclip_name,parent_clip,original_video,utterance_text,utterance_timestamp
25-028-002.mp4,25-028.mp4,25.mp4,"Okay, you made me laugh, son.",0:12:51.559000 --> 0:12:53.559000
25-029-001.mp4,25-029.mp4,25.mp4,You said I touch kids with their own hands.,0:12:48.559000 --> 0:12:51.559000
25-029-002.mp4,25-029.mp4,25.mp4,"Okay, you made me laugh, son.",0:12:51.559000 --> 0:12:53.559000
25-030-001.mp4,25-030.mp4,25.mp4,"Okay, you made me laugh, son.",0:12:51.559000 --> 0:12:53.559000
25-030-002.mp4,25-030.mp4,25.mp4,Did I?,0:12:53.559000 --> 0:12:54.559000
25-030-003.mp4,25-030.mp4,25.mp4,Yeah.,0:12:54.559000 --> 0:12:55.559000
25-030-004.mp4,25-030.mp4,25.mp4,Yeah.,0:12:55.559000 --> 0:12:56.559000
25-030-005.mp4,25-030.mp4,25.mp4,I love that.,0:12:56.559000 --> 0:12:57.559000
25-031-001.mp4,25-031.mp4,25.mp4,Is that what you're doing?,0:13:09.559000 --> 0:13:10.559000
25-031-002.mp4,25-031.mp4,25.mp4,"Yeah, this is great.",0:13:10.559000 --> 0:13:11.559000
25-032-001.mp4,25-032.mp4,25.mp4,"Yeah, this is great.",0:13:10.559000 --> 0:13:11.559000
25-032-002.mp4,25-032.mp4,25.mp4,"Yeah, this is fun.",0:13:11.559000 --> 0:13:12.559000
25-033-001.mp4,25-033.mp4,25.mp4,What do you call a line of people at a gay bar?,0:13:23.559000 --> 0:13:28.559000
25-033-002.mp4,25-033.mp4,25.mp4,An LGBTQ?,0:13:28.559000 --> 0:13:29.559000
25-033-003.mp4,25-033.mp4,25.mp4,That was great.,0:13:30.559000 --> 0:13:33.559000
25-034-001.mp4,25-034.mp4,25.mp4,This is the craziest one.,0:13:05.559000 --> 0:13:07.559000
25-034-002.mp4,25-034.mp4,25.mp4,I don't think I've been on a crazy...,0:13:07.559000 --> 0:13:09.559000
25-035-001.mp4,25-035.mp4,25.mp4,Is that what you're doing?,0:13:09.559000 --> 0:13:10.559000
25-035-002.mp4,25-035.mp4,25.mp4,"Yeah, this is great.",0:13:10.559000 --> 0:13:11.559000
25-036-001.mp4,25-036.mp4,25.mp4,"Yeah, this is great.",0:13:10.559000 --> 0:13:11.559000
25-036-002.mp4,25-036.mp4,25.mp4,"Yeah, this is fun.",0:13:11.559000 --> 0:13:12.559000
25-037-001.mp4,25-037.mp4,25.mp4,What do you call a line of people at a gay bar?,0:13:23.559000 --> 0:13:28.559000
25-037-002.mp4,25-037.mp4,25.mp4,An LGBTQ?,0:13:28.559000 --> 0:13:29.559000
25-038-001.mp4,25-038.mp4,25.mp4,That was great.,0:13:30.559000 --> 0:13:33.559000
25-038-002.mp4,25-038.mp4,25.mp4,That was great.,0:13:33.559000 --> 0:13:34.559000
25-039-001.mp4,25-039.mp4,25.mp4,That was great.,0:13:33.559000 --> 0:13:34.559000
25-039-002.mp4,25-039.mp4,25.mp4,That was great.,0:13:34.559000 --> 0:13:35.559000
25-040-001.mp4,25-040.mp4,25.mp4,That was great.,0:13:34.559000 --> 0:13:35.559000
25-040-002.mp4,25-040.mp4,25.mp4,That was great.,0:13:35.559000 --> 0:13:36.559000
25-041-001.mp4,25-041.mp4,25.mp4,That was great.,0:13:35.559000 --> 0:13:36.559000
25-041-002.mp4,25-041.mp4,25.mp4,"No, it's good.",0:13:36.559000 --> 0:13:37.559000
25-042-001.mp4,25-042.mp4,25.mp4,"A sleep, because that motherfucker's dreaming.",0:14:27.559000 --> 0:14:29.559000
25-042-002.mp4,25-042.mp4,25.mp4,Oh my God.,0:14:29.559000 --> 0:14:32.559000
25-043-001.mp4,25-043.mp4,25.mp4,What do you call a white man with a big ***?,0:14:52.559000 --> 0:14:55.559000
25-043-002.mp4,25-043.mp4,25.mp4,Michael Jackson.,0:14:55.559000 --> 0:14:56.559000
25-044-001.mp4,25-044.mp4,25.mp4,Michael Jackson.,0:14:55.559000 --> 0:14:56.559000
25-044-002.mp4,25-044.mp4,25.mp4,Hee hee.,0:14:56.559000 --> 0:14:57.559000
25-045-001.mp4,25-045.mp4,25.mp4,I can't believe it.,0:14:58.559000 --> 0:15:01.559000
25-045-002.mp4,25-045.mp4,25.mp4,I can't believe it.,0:15:01.559000 --> 0:15:03.559000
25-045-003.mp4,25-045.mp4,25.mp4,Oh yeah!,0:15:03.559000 --> 0:15:06.559000
25-046-001.mp4,25-046.mp4,25.mp4,Oh yeah!,0:15:03.559000 --> 0:15:06.559000
25-046-002.mp4,25-046.mp4,25.mp4,Woo!,0:15:06.559000 --> 0:15:07.559000
25-047-001.mp4,25-047.mp4,25.mp4,Woo!,0:15:06.559000 --> 0:15:07.559000
25-047-002.mp4,25-047.mp4,25.mp4,Yeah!,0:15:07.559000 --> 0:15:08.559000
25-048-001.mp4,25-048.mp4,25.mp4,Another white woman winning in life.,0:15:08.559000 --> 0:15:12.559000
25-048-002.mp4,25-048.mp4,25.mp4,Fuck yes.,0:15:12.559000 --> 0:15:16.559000
25-049-001.mp4,25-049.mp4,25.mp4,Michael Jackson.,0:14:55.559000 --> 0:14:56.559000
25-049-002.mp4,25-049.mp4,25.mp4,Hee hee.,0:14:56.559000 --> 0:14:57.559000
25-049-003.mp4,25-049.mp4,25.mp4,Hee hee.,0:14:57.559000 --> 0:14:58.559000
25-049-004.mp4,25-049.mp4,25.mp4,I can't believe it.,0:14:58.559000 --> 0:15:01.559000
25-049-005.mp4,25-049.mp4,25.mp4,I can't believe it.,0:15:01.559000 --> 0:15:03.559000
25-049-006.mp4,25-049.mp4,25.mp4,Oh yeah!,0:15:03.559000 --> 0:15:06.559000
25-050-001.mp4,25-050.mp4,25.mp4,I can't believe it.,0:14:58.559000 --> 0:15:01.559000
25-050-002.mp4,25-050.mp4,25.mp4,I can't believe it.,0:15:01.559000 --> 0:15:03.559000
25-050-003.mp4,25-050.mp4,25.mp4,Oh yeah!,0:15:03.559000 --> 0:15:06.559000
25-051-001.mp4,25-051.mp4,25.mp4,Another white woman winning in life.,0:15:08.559000 --> 0:15:12.559000
25-051-002.mp4,25-051.mp4,25.mp4,Fuck yes.,0:15:12.559000 --> 0:15:16.559000
26-003-001.mp4,26-003.mp4,26.mp4,Oh!,0:01:46.840000 --> 0:01:47.840000
26-003-002.mp4,26-003.mp4,26.mp4,"This is the title of this work, though.",0:01:47.840000 --> 0:01:49.840000
26-004-001.mp4,26-004.mp4,26.mp4,What do you call a rooster that's not good at maths?,0:02:25.360000 --> 0:02:28.360000
26-004-002.mp4,26-004.mp4,26.mp4,A disappointment?,0:02:29.360000 --> 0:02:31.360000
26-004-003.mp4,26-004.mp4,26.mp4,A math and a chicken.,0:02:31.360000 --> 0:02:33.360000
26-005-001.mp4,26-005.mp4,26.mp4,A disappointment?,0:02:29.360000 --> 0:02:31.360000
26-005-002.mp4,26-005.mp4,26.mp4,A math and a chicken.,0:02:31.360000 --> 0:02:33.360000
26-006-001.mp4,26-006.mp4,26.mp4,You're not a chicken.,0:02:54.360000 --> 0:02:56.360000
26-006-002.mp4,26-006.mp4,26.mp4,I'm not. Thank you.,0:02:56.360000 --> 0:02:57.360000
26-007-001.mp4,26-007.mp4,26.mp4,You're telling me I don't have to worry about nicks or cuts?,0:04:45.360000 --> 0:04:48.360000
26-007-002.mp4,26-007.mp4,26.mp4,Mm-hmm.,0:04:48.360000 --> 0:04:49.360000
26-008-001.mp4,26-008.mp4,26.mp4,What?,0:05:47.360000 --> 0:05:49.360000
26-008-002.mp4,26-008.mp4,26.mp4,Yogurt grows a culture if you leave it alone for 200 years.,0:05:49.360000 --> 0:05:52.360000
26-009-001.mp4,26-009.mp4,26.mp4,Oh!,0:05:52.360000 --> 0:05:54.360000
26-009-002.mp4,26-009.mp4,26.mp4,I'm going to buzz twice as sure as I'm on.,0:05:54.360000 --> 0:05:57.360000
26-009-003.mp4,26-009.mp4,26.mp4,I'm going to buzz twice as sure as I'm on.,0:05:57.360000 --> 0:05:59.360000
26-009-004.mp4,26-009.mp4,26.mp4,I'm going to buzz twice as sure as I'm on.,0:05:59.360000 --> 0:06:01.360000
26-009-005.mp4,26-009.mp4,26.mp4,I'm going to buzz twice as sure as I'm on.,0:06:01.360000 --> 0:06:03.360000
26-009-006.mp4,26-009.mp4,26.mp4,Have you heard the phrase Jesus take the will?,0:06:03.360000 --> 0:06:05.360000
26-009-007.mp4,26-009.mp4,26.mp4,Yeah.,0:06:05.360000 --> 0:06:06.360000
26-009-008.mp4,26-009.mp4,26.mp4,So I think only Christians can use,0:06:06.360000 --> 0:06:08.360000
26-009-009.mp4,26-009.mp4,26.mp4,their really ugly God to say that.,0:06:08.360000 --> 0:06:10.360000
26-009-010.mp4,26-009.mp4,26.mp4,"Because if you say Muhammad take the will,",0:06:10.360000 --> 0:06:12.360000
26-009-011.mp4,26-009.mp4,26.mp4,you're just talking to your Uber driver?,0:06:12.360000 --> 0:06:14.360000
26-010-001.mp4,26-010.mp4,26.mp4,No!,0:06:14.360000 --> 0:06:16.360000
26-010-002.mp4,26-010.mp4,26.mp4,Five stars with a joke in there.,0:06:16.360000 --> 0:06:19.360000
26-010-003.mp4,26-010.mp4,26.mp4,No!,0:06:19.360000 --> 0:06:21.360000
26-010-004.mp4,26-010.mp4,26.mp4,Muhammad take the will!,0:06:21.360000 --> 0:06:24.360000
26-010-005.mp4,26-010.mp4,26.mp4,Three stars.,0:06:24.360000 --> 0:06:28.360000
26-010-006.mp4,26-010.mp4,26.mp4,I don't know why.,0:06:28.360000 --> 0:06:31.360000
26-010-007.mp4,26-010.mp4,26.mp4,I thought it was going to turn into like a hijacked shirt.,0:06:31.360000 --> 0:06:33.360000
26-011-001.mp4,26-011.mp4,26.mp4,Five stars with a joke in there.,0:06:16.360000 --> 0:06:19.360000
26-011-002.mp4,26-011.mp4,26.mp4,No!,0:06:19.360000 --> 0:06:21.360000
26-012-001.mp4,26-012.mp4,26.mp4,"Yeah, I love it.",0:06:33.360000 --> 0:06:35.360000
26-012-002.mp4,26-012.mp4,26.mp4,Mm-hmm.,0:06:36.360000 --> 0:06:38.360000
26-012-003.mp4,26-012.mp4,26.mp4,Oh!,0:06:38.360000 --> 0:06:40.360000
26-021-001.mp4,26-021.mp4,26.mp4,Oh!,0:08:38.360000 --> 0:08:39.360000
26-021-002.mp4,26-021.mp4,26.mp4,"Oh, my God.",0:08:39.360000 --> 0:08:41.360000
26-026-001.mp4,26-026.mp4,26.mp4,LAUGHTER,0:09:58.360000 --> 0:10:00.360000
26-026-002.mp4,26-026.mp4,26.mp4,"We love you, Peyton.",0:10:00.360000 --> 0:10:01.360000
26-047-001.mp4,26-047.mp4,26.mp4,That's really good.,0:14:07.360000 --> 0:14:09.360000
26-047-002.mp4,26-047.mp4,26.mp4,That's a boost.,0:14:09.360000 --> 0:14:11.360000
26-047-003.mp4,26-047.mp4,26.mp4,Oh my god.,0:14:11.360000 --> 0:14:13.360000
26-048-001.mp4,26-048.mp4,26.mp4,A test tickle.,0:15:00.360000 --> 0:15:02.360000
26-048-002.mp4,26-048.mp4,26.mp4,LAUGHTER,0:15:02.360000 --> 0:15:05.360000
26-048-003.mp4,26-048.mp4,26.mp4,That's good.,0:15:05.360000 --> 0:15:07.360000
26-049-001.mp4,26-049.mp4,26.mp4,We love you.,0:14:46.360000 --> 0:14:47.360000
26-049-002.mp4,26-049.mp4,26.mp4,"I just want to be like you, Seth.",0:14:47.360000 --> 0:14:49.360000
26-049-003.mp4,26-049.mp4,26.mp4,LAUGHTER,0:14:49.360000 --> 0:14:52.360000
26-049-004.mp4,26-049.mp4,26.mp4,Oh my god.,0:14:52.360000 --> 0:14:54.360000
26-050-001.mp4,26-050.mp4,26.mp4,Mm-hmm.,0:14:59.360000 --> 0:15:00.360000
26-050-002.mp4,26-050.mp4,26.mp4,A test tickle.,0:15:00.360000 --> 0:15:02.360000
26-050-003.mp4,26-050.mp4,26.mp4,LAUGHTER,0:15:02.360000 --> 0:15:05.360000
26-050-004.mp4,26-050.mp4,26.mp4,That's good.,0:15:05.360000 --> 0:15:07.360000
26-051-001.mp4,26-051.mp4,26.mp4,How did you know? I actually did have toast this morning.,0:15:46.360000 --> 0:15:49.360000
26-051-002.mp4,26-051.mp4,26.mp4,I had to rain if I was trying to...,0:15:49.360000 --> 0:15:51.360000
26-051-003.mp4,26-051.mp4,26.mp4,LAUGHTER,0:15:51.360000 --> 0:15:53.360000
26-051-004.mp4,26-051.mp4,26.mp4,Yeah!,0:15:53.360000 --> 0:15:55.360000
26-052-001.mp4,26-052.mp4,26.mp4,I broke up with a girl who wanted to go to the gym together.,0:16:26.360000 --> 0:16:30.360000
26-052-002.mp4,26-052.mp4,26.mp4,I just couldn't see us working out.,0:16:30.360000 --> 0:16:32.360000
26-052-003.mp4,26-052.mp4,26.mp4,LAUGHTER,0:16:32.360000 --> 0:16:35.360000
26-052-004.mp4,26-052.mp4,26.mp4,What's cute?,0:16:35.360000 --> 0:16:37.360000
26-055-001.mp4,26-055.mp4,26.mp4,Not me.,0:17:19.359000 --> 0:17:21.359000
26-055-002.mp4,26-055.mp4,26.mp4,"You got the my daughter, Wendy!",0:17:21.359000 --> 0:17:25.359000
26-058-001.mp4,26-058.mp4,26.mp4,LAUGHTER,0:17:35.359000 --> 0:17:37.359000
26-058-002.mp4,26-058.mp4,26.mp4,"That was a good joke, Kaded.",0:17:37.359000 --> 0:17:39.359000
26-061-001.mp4,26-061.mp4,26.mp4,Ravagy.,0:17:49.359000 --> 0:17:51.359000
26-061-002.mp4,26-061.mp4,26.mp4,Ravagy.,0:17:51.359000 --> 0:17:53.359000
26-061-003.mp4,26-061.mp4,26.mp4,Yeah!,0:17:53.359000 --> 0:17:55.359000
26-063-001.mp4,26-063.mp4,26.mp4,"No, I was so good.",0:18:31.359000 --> 0:18:33.359000
26-063-002.mp4,26-063.mp4,26.mp4,Yeah!,0:18:33.359000 --> 0:18:35.359000
26-065-001.mp4,26-065.mp4,26.mp4,"No, I was so good.",0:18:31.359000 --> 0:18:33.359000
26-065-002.mp4,26-065.mp4,26.mp4,Yeah!,0:18:33.359000 --> 0:18:35.359000
27-001-001.mp4,27-001.mp4,27.mp4,That's awesome!,0:00:22.519000 --> 0:00:23.519000
27-001-002.mp4,27-001.mp4,27.mp4,You made it!,0:00:23.519000 --> 0:00:24.199000
27-002-001.mp4,27-002.mp4,27.mp4,That's awesome!,0:00:22.519000 --> 0:00:23.519000
27-002-002.mp4,27-002.mp4,27.mp4,You made it!,0:00:23.519000 --> 0:00:24.199000
27-002-003.mp4,27-002.mp4,27.mp4,You finally made it.,0:00:24.199000 --> 0:00:25.199000
27-003-001.mp4,27-003.mp4,27.mp4,"Yeah, glad to finally be here.",0:00:46.200000 --> 0:00:47.200000
27-003-002.mp4,27-003.mp4,27.mp4,Oh!,0:00:47.200000 --> 0:00:48.200000
27-003-003.mp4,27-003.mp4,27.mp4,I'm so excited to be here too.,0:00:48.200000 --> 0:00:52.200000
27-004-001.mp4,27-004.mp4,27.mp4,Why is parking a car like finding a girlfriend?,0:02:24.199000 --> 0:02:27.199000
27-004-002.mp4,27-004.mp4,27.mp4,Why?,0:02:27.199000 --> 0:02:28.199000
27-004-003.mp4,27-004.mp4,27.mp4,All the good ones are taken.,0:02:28.199000 --> 0:02:30.199000
27-004-004.mp4,27-004.mp4,27.mp4,So you just stick it in the disabled one and hope no one finds out.,0:02:30.199000 --> 0:02:34.199000
27-004-005.mp4,27-004.mp4,27.mp4,Ah!,0:02:34.199000 --> 0:02:36.199000
27-005-001.mp4,27-005.mp4,27.mp4,Why is parking a car like finding a girlfriend?,0:02:24.199000 --> 0:02:27.199000
27-005-002.mp4,27-005.mp4,27.mp4,Why?,0:02:27.199000 --> 0:02:28.199000
27-005-003.mp4,27-005.mp4,27.mp4,All the good ones are taken.,0:02:28.199000 --> 0:02:30.199000
27-005-004.mp4,27-005.mp4,27.mp4,So you just stick it in the disabled one and hope no one finds out.,0:02:30.199000 --> 0:02:34.199000
27-005-005.mp4,27-005.mp4,27.mp4,Ah!,0:02:34.199000 --> 0:02:36.199000
27-006-001.mp4,27-006.mp4,27.mp4,What do you call a guy with no arms?,0:03:45.199000 --> 0:03:48.199000
27-006-002.mp4,27-006.mp4,27.mp4,And no legs and sits at your front door?,0:03:48.199000 --> 0:03:51.199000
27-006-003.mp4,27-006.mp4,27.mp4,What?,0:03:51.199000 --> 0:03:52.199000
27-006-004.mp4,27-006.mp4,27.mp4,Matt.,0:03:52.199000 --> 0:03:53.199000
27-007-001.mp4,27-007.mp4,27.mp4,How do you get Pikachu on a bus?,0:04:31.199000 --> 0:04:33.199000
27-007-002.mp4,27-007.mp4,27.mp4,You poke him on.,0:04:33.199000 --> 0:04:35.199000
27-007-003.mp4,27-007.mp4,27.mp4,He's...,0:04:35.199000 --> 0:04:37.199000
27-007-004.mp4,27-007.mp4,27.mp4,Fine.,0:04:37.199000 --> 0:04:39.199000
27-007-005.mp4,27-007.mp4,27.mp4,I'm a smiling.,0:04:39.199000 --> 0:04:41.199000
27-008-001.mp4,27-008.mp4,27.mp4,You poke him on.,0:04:33.199000 --> 0:04:35.199000
27-008-002.mp4,27-008.mp4,27.mp4,He's...,0:04:35.199000 --> 0:04:37.199000
27-008-003.mp4,27-008.mp4,27.mp4,Fine.,0:04:37.199000 --> 0:04:39.199000
27-008-004.mp4,27-008.mp4,27.mp4,I'm a smiling.,0:04:39.199000 --> 0:04:41.199000
27-009-001.mp4,27-009.mp4,27.mp4,You're gonna laugh.,0:07:24.199000 --> 0:07:26.599000
27-009-002.mp4,27-009.mp4,27.mp4,I think it's a laugh that is making me laugh.,0:07:29.599000 --> 0:07:31.599000
27-010-001.mp4,27-010.mp4,27.mp4,Got him.,0:07:31.599000 --> 0:07:34.599000
27-010-002.mp4,27-010.mp4,27.mp4,That's a cool one.,0:07:34.599000 --> 0:07:36.599000
27-011-001.mp4,27-011.mp4,27.mp4,A shimmy.,0:09:26.600000 --> 0:09:28.600000
27-012-001.mp4,27-012.mp4,27.mp4,They both love Kinder.,0:10:53.600000 --> 0:10:57.600000
27-012-002.mp4,27-012.mp4,27.mp4,Yes.,0:10:57.600000 --> 0:10:59.600000
27-012-003.mp4,27-012.mp4,27.mp4,"Thanks for the yes, Matt.",0:10:59.600000 --> 0:11:01.600000
27-012-004.mp4,27-012.mp4,27.mp4,Love that.,0:11:01.600000 --> 0:11:03.600000
27-013-001.mp4,27-013.mp4,27.mp4,It wasn't an elevator.,0:11:49.600000 --> 0:11:51.600000
27-013-002.mp4,27-013.mp4,27.mp4,Only stairs.,0:11:51.600000 --> 0:11:55.600000
27-013-003.mp4,27-013.mp4,27.mp4,Nice.,0:11:55.600000 --> 0:11:59.600000
27-014-001.mp4,27-014.mp4,27.mp4,What is her son Mavin Laden's favorite drink?,0:13:25.600000 --> 0:13:29.600000
27-014-002.mp4,27-014.mp4,27.mp4,A double Manhattan.,0:13:29.600000 --> 0:13:33.600000
27-014-003.mp4,27-014.mp4,27.mp4,"Oh, that's right.",0:13:33.600000 --> 0:13:35.600000
27-015-001.mp4,27-015.mp4,27.mp4,"You're lovely, Jimmy.",0:14:29.600000 --> 0:14:31.600000
27-015-002.mp4,27-015.mp4,27.mp4,"Oh my god, Jimmy.",0:14:31.600000 --> 0:14:33.600000
27-016-001.mp4,27-016.mp4,27.mp4,Special forces.,0:15:35.600000 --> 0:15:37.600000
27-016-002.mp4,27-016.mp4,27.mp4,Jimmy.,0:15:43.600000 --> 0:15:45.600000
27-016-003.mp4,27-016.mp4,27.mp4,Special forces.,0:15:45.600000 --> 0:15:47.600000
27-016-004.mp4,27-016.mp4,27.mp4,What a good accent.,0:15:47.600000 --> 0:15:49.600000
27-016-005.mp4,27-016.mp4,27.mp4,What a good accent.,0:15:49.600000 --> 0:15:51.600000
27-016-006.mp4,27-016.mp4,27.mp4,What a good accent.,0:15:51.600000 --> 0:15:53.600000
27-016-007.mp4,27-016.mp4,27.mp4,I'm not going to talk to you.,0:15:53.600000 --> 0:15:55.600000
27-016-008.mp4,27-016.mp4,27.mp4,I just...you?,0:15:55.600000 --> 0:15:57.600000
27-016-009.mp4,27-016.mp4,27.mp4,Oh my god. Can you do the punchline again?,0:15:57.600000 --> 0:15:59.600000
27-016-010.mp4,27-016.mp4,27.mp4,I want to see the front of your face do it.,0:15:59.600000 --> 0:16:01.600000
27-016-011.mp4,27-016.mp4,27.mp4,I want the gun.,0:16:01.600000 --> 0:16:03.600000
27-016-012.mp4,27-016.mp4,27.mp4,Major Buffy.,0:16:03.600000 --> 0:16:05.600000
27-016-013.mp4,27-016.mp4,27.mp4,"Okay, well I laughed at the start.",0:16:05.600000 --> 0:16:09.600000
27-017-001.mp4,27-017.mp4,27.mp4,"Hey, I'm Rory Lowe and I'm a comedian.",0:16:27.600000 --> 0:16:29.600000
27-017-002.mp4,27-017.mp4,27.mp4,Oh my god.,0:16:29.600000 --> 0:16:31.600000
28-001-001.mp4,28-001.mp4,28.mp4,Because parrots eat a ball.,0:01:23.799000 --> 0:01:25.799000
28-001-002.mp4,28-001.mp4,28.mp4,Ha ha!,0:01:27.239000 --> 0:01:28.760000
28-002-001.mp4,28-002.mp4,28.mp4,"No, I did it! I did it!",0:02:23.319000 --> 0:02:26.319000
28-002-002.mp4,28-002.mp4,28.mp4,She is to your face.,0:02:28.319000 --> 0:02:30.319000
28-003-001.mp4,28-003.mp4,28.mp4,"No, I did it! I did it!",0:02:23.319000 --> 0:02:26.319000
28-003-002.mp4,28-003.mp4,28.mp4,She is to your face.,0:02:28.319000 --> 0:02:30.319000
28-003-003.mp4,28-003.mp4,28.mp4,She is.,0:02:30.319000 --> 0:02:31.319000
28-003-004.mp4,28-003.mp4,28.mp4,You as an Andrews pretty face.,0:02:31.319000 --> 0:02:33.319000
28-003-005.mp4,28-003.mp4,28.mp4,All right.,0:02:41.319000 --> 0:02:42.319000
28-003-006.mp4,28-003.mp4,28.mp4,What's the best thing about having sex with 28-year-olds?,0:02:42.319000 --> 0:02:45.319000
28-003-007.mp4,28-003.mp4,28.mp4,Tell me.,0:02:47.319000 --> 0:02:48.319000
28-003-008.mp4,28-003.mp4,28.mp4,There's 20 of them.,0:02:48.319000 --> 0:02:49.319000
28-003-009.mp4,28-003.mp4,28.mp4,Cool.,0:02:49.319000 --> 0:02:50.319000
28-004-001.mp4,28-004.mp4,28.mp4,"Me, apparently.",0:03:58.319000 --> 0:03:59.319000
28-004-002.mp4,28-004.mp4,28.mp4,That is so funny.,0:04:01.319000 --> 0:04:03.319000
28-005-001.mp4,28-005.mp4,28.mp4,"Me, apparently.",0:03:58.319000 --> 0:03:59.319000
28-005-002.mp4,28-005.mp4,28.mp4,That is so funny.,0:04:01.319000 --> 0:04:03.319000
28-006-001.mp4,28-006.mp4,28.mp4,To get to the idiot's house.,0:04:37.319000 --> 0:04:38.319000
28-006-002.mp4,28-006.mp4,28.mp4,"Knock, knock.",0:04:40.319000 --> 0:04:41.319000
28-006-003.mp4,28-006.mp4,28.mp4,Knock.,0:04:41.319000 --> 0:04:42.319000
28-006-004.mp4,28-006.mp4,28.mp4,Who's there?,0:04:42.319000 --> 0:04:43.319000
28-006-005.mp4,28-006.mp4,28.mp4,The chicken!,0:04:43.319000 --> 0:04:44.319000
28-007-001.mp4,28-007.mp4,28.mp4,The chicken!,0:04:43.319000 --> 0:04:44.319000
28-007-002.mp4,28-007.mp4,28.mp4,You're an idiot.,0:04:49.319000 --> 0:04:50.319000
28-008-001.mp4,28-008.mp4,28.mp4,This is so bad.,0:05:00.319000 --> 0:05:01.319000
28-008-002.mp4,28-008.mp4,28.mp4,I loved it.,0:05:01.319000 --> 0:05:02.319000
28-009-001.mp4,28-009.mp4,28.mp4,This is so bad.,0:05:00.319000 --> 0:05:01.319000
28-009-002.mp4,28-009.mp4,28.mp4,I loved it.,0:05:01.319000 --> 0:05:02.319000
28-010-001.mp4,28-010.mp4,28.mp4,That was great.,0:05:41.319000 --> 0:05:42.319000
28-010-002.mp4,28-010.mp4,28.mp4,Thank you.,0:05:42.319000 --> 0:05:43.319000
28-011-001.mp4,28-011.mp4,28.mp4,I said the same thing.,0:06:29.319000 --> 0:06:30.319000
28-011-002.mp4,28-011.mp4,28.mp4,I said the same thing.,0:06:30.319000 --> 0:06:32.319000
28-011-003.mp4,28-011.mp4,28.mp4,That was so funny.,0:06:32.319000 --> 0:06:34.319000
28-012-001.mp4,28-012.mp4,28.mp4,"Yeah, we both laughed.",0:06:53.319000 --> 0:06:55.319000
28-012-002.mp4,28-012.mp4,28.mp4,And everyone laughed.,0:06:55.319000 --> 0:06:56.319000
28-012-003.mp4,28-012.mp4,28.mp4,And there was a Joyce occasion.,0:06:56.319000 --> 0:06:58.319000
28-012-004.mp4,28-012.mp4,28.mp4,Everyone had a great time.,0:06:58.319000 --> 0:06:59.319000
28-013-001.mp4,28-013.mp4,28.mp4,And there was a Joyce occasion.,0:06:56.319000 --> 0:06:58.319000
28-013-002.mp4,28-013.mp4,28.mp4,Everyone had a great time.,0:06:58.319000 --> 0:06:59.319000
28-014-001.mp4,28-014.mp4,28.mp4,We did it.,0:09:24.320000 --> 0:09:26.320000
28-014-002.mp4,28-014.mp4,28.mp4,We did it.,0:09:26.320000 --> 0:09:28.320000
28-015-001.mp4,28-015.mp4,28.mp4,This is great content guys.,0:12:37.320000 --> 0:12:39.320000
28-015-002.mp4,28-015.mp4,28.mp4,"Keep it up, keep it up.",0:12:39.320000 --> 0:12:41.320000
28-015-003.mp4,28-015.mp4,28.mp4,We're going great.,0:12:41.320000 --> 0:12:43.320000
28-016-001.mp4,28-016.mp4,28.mp4,You wearing shoes today?,0:14:55.320000 --> 0:14:58.320000
28-016-002.mp4,28-016.mp4,28.mp4,Why?,0:14:58.320000 --> 0:15:00.320000
28-016-003.mp4,28-016.mp4,28.mp4,"Okay, go.",0:15:00.320000 --> 0:15:01.320000
28-016-004.mp4,28-016.mp4,28.mp4,That socked.,0:15:01.320000 --> 0:15:02.320000
28-016-005.mp4,28-016.mp4,28.mp4,That socked.,0:15:02.320000 --> 0:15:04.320000
28-016-006.mp4,28-016.mp4,28.mp4,That socked.,0:15:04.320000 --> 0:15:05.320000
28-016-007.mp4,28-016.mp4,28.mp4,That's way better.,0:15:05.320000 --> 0:15:06.320000
28-016-008.mp4,28-016.mp4,28.mp4,"That was good, Matt. That was great.",0:15:06.320000 --> 0:15:08.320000
28-017-001.mp4,28-017.mp4,28.mp4,"That was good, Matt. That was great.",0:15:06.320000 --> 0:15:08.320000
28-017-002.mp4,28-017.mp4,28.mp4,"Thank you, Seth. I love you.",0:15:08.320000 --> 0:15:10.320000
28-018-001.mp4,28-018.mp4,28.mp4,That's a long now.,0:17:35.319000 --> 0:17:38.319000
28-018-002.mp4,28-018.mp4,28.mp4,Awesome.,0:17:38.319000 --> 0:17:40.319000
28-019-001.mp4,28-019.mp4,28.mp4,God bless America.,0:17:33.319000 --> 0:17:35.319000
28-019-002.mp4,28-019.mp4,28.mp4,That's a long now.,0:17:35.319000 --> 0:17:38.319000
28-019-003.mp4,28-019.mp4,28.mp4,Awesome.,0:17:38.319000 --> 0:17:40.319000
29-001-001.mp4,29-001.mp4,29.mp4,Rory who sucks.,0:06:55.920000 --> 0:06:56.920000
29-001-002.mp4,29-001.mp4,29.mp4,That's it.,0:06:56.920000 --> 0:07:00.920000
29-002-001.mp4,29-002.mp4,29.mp4,That's good. Thank you.,0:06:46.920000 --> 0:06:48.920000
29-002-002.mp4,29-002.mp4,29.mp4,"Okay, we're going to play.",0:06:48.920000 --> 0:06:50.920000
29-003-001.mp4,29-003.mp4,29.mp4,One gives me a foot long and the other gives me only six inches.,0:08:23.920000 --> 0:08:28.920000
